date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.
02-04-1997,5.01,-95,-3.7,-2.5,78.4,27.7
03-04-1997,5.01,-95,-1.2,0.9,81.2,27.19
04-04-1997,5.01,-95,-2,2,78,27.52
05-04-1997,5.01,-95,-1.9,1.8,76.8,27.67
06-04-1997,5.01,-94.94,-2.1,0.6,78,27.95
07-04-1997,5,-95,-1.3,0.7,81.2,26.83
08-04-1997,5.01,-94.94,1.6,1.5,79.6,27.11
09-04-1997,5.01,-94.94,2.5,1.1,82.9,26.67
10-04-1997,5,-94.94,3.3,1.4,77.2,27.52
11-04-1997,5.01,-94.94,1.9,1,76.4,27.83
12-04-1997,5.01,-94.94,1.8,1.5,75.9,28.19
13-04-1997,5.01,-94.94,2.8,0,80.4,27.7
14-04-1997,5,-94.94,-0.2,-1.4,78,27.83
15-04-1997,5.01,-94.94,-2.5,-1.1,77.6,28.52
16-04-1997,5.01,-94.94,-1.2,-0.1,79.6,28.27
17-04-1997,5.01,-94.94,-1.1,-2.8,75.9,28.47
18-04-1997,5.01,-94.94,-0.9,-1.5,80,27.39
19-04-1997,5.01,-95,2.5,5.5,80.8,27.31
20-04-1997,5.01,-94.94,4.6,1.9,81.2,26.88
21-04-1997,5,-94.94,4.7,1.3,75.5,27.95
22-04-1997,5.01,-94.94,4.1,2.8,77.6,28.11
23-04-1997,5.01,-94.94,5.3,3,77.2,27.7
24-04-1997,5.01,-94.94,6.1,1.5,77.6,28.19
25-04-1997,5.01,-94.94,3.9,-0.2,80.4,27.67
26-04-1997,5.01,-94.94,3.9,1,80,27.67
27-04-1997,5.01,-94.94,3.7,2.5,83.3,26.83
28-04-1997,5.01,-94.94,1.7,4.3,83.1,27.67
29-04-1997,5.01,-94.94,0.9,1.2,81.1,27.39
30-04-1997,5.01,-94.94,0.4,0.3,79.1,28.16
01-05-1997,5.01,-94.94,-1.5,-0.5,78.7,28.47
02-05-1997,5.01,-94.94,-1.5,1.6,86,28.55
03-05-1997,5.01,-94.94,-1.1,-0.6,85.6,28.75
04-05-1997,5.01,-94.94,-1.6,0,83.9,28.9
05-05-1997,5.01,-94.94,-1.3,0.4,86,28.39
06-05-1997,5.01,-94.94,1.7,-0.5,88.8,28.31
07-05-1997,5.01,-95,-0.8,2.1,73.9,28.11
08-05-1997,5.01,-94.94,0,1.6,78,27.67
09-05-1997,5.01,-94.94,0.4,1.1,73.4,26.34
10-05-1997,5.01,-94.94,-0.4,-0.6,75.9,28.27
11-05-1997,5.01,-94.94,0.4,-0.9,77.2,28.34
12-05-1997,5.01,-95,0.8,2.3,76.4,28.6
13-05-1997,5.01,-94.94,2.5,0.7,75.1,28.31
14-05-1997,5.01,-94.94,-1.2,2.9,77.6,28.44
15-05-1997,5.01,-94.94,-0.6,2.7,77.2,27.9
16-05-1997,5.01,-94.94,-1.5,2.4,78.4,28.31
17-05-1997,5.01,-94.94,-0.9,1.3,78.4,27.95
18-05-1997,5.01,-94.94,-0.9,1.7,75.9,27.98
19-05-1997,5.01,-94.94,-0.4,0.9,77.6,28.03
20-05-1997,5.01,-94.94,-1.8,3,77.2,28.47
21-05-1997,5.02,-94.94,-1.2,4.1,81.3,28.06
22-05-1997,5.01,-94.94,-1.6,2,81.3,28.16
23-05-1997,5.02,-94.94,-1.7,1.8,77.6,28.55
24-05-1997,5.01,-94.94,1.3,3,81.8,27.62
25-05-1997,5.01,-94.94,0.8,2.3,77.6,27.11
26-05-1997,5.02,-95,-0.3,3.4,75.9,27.62
27-05-1997,5.02,-94.94,3.6,1.7,75.1,26.83
28-05-1997,5.01,-94.94,5.3,2.4,75.5,27.75
29-05-1997,5.01,-94.94,5.5,1.6,77.2,27.9
30-05-1997,5.01,-94.94,5.2,3.6,80.5,28.62
31-05-1997,5.02,-95,1.7,5.8,80.1,28.52
01-06-1997,5.01,-94.94,-0.6,5.2,82.6,28.39
02-06-1997,5.01,-94.94,-0.7,3.7,83,28.34
03-06-1997,5.01,-94.94,3.1,1,80.5,27.83
04-06-1997,5.01,-94.94,4.3,4.2,81.3,27.27
05-06-1997,5.01,-94.94,2.4,6.3,81.5,27.92
06-06-1997,5.01,-94.94,2.6,8.8,88,27.7
07-06-1997,5.01,-94.94,3.5,7.9,86.3,27.9
08-06-1997,5.01,-94.94,1.9,6.6,86.7,27.52
09-06-1997,5.01,-94.94,1.8,6,92.1,27.27
10-06-1997,5.01,-94.94,-3.2,4.2,83.8,28.03
11-06-1997,5.01,-94.94,-3.3,1.4,83.4,28.16
12-06-1997,5.01,-94.94,-1.7,0.7,75.9,27.95
13-06-1997,5.01,-94.94,1.4,1.8,76.8,27.23
14-06-1997,5.01,-94.94,-3.1,4.8,79.8,27.92
15-06-1997,5.01,-94.94,1.5,2.5,76.4,26.11
16-06-1997,5.01,-94.94,2.4,4.5,85.1,26.11
17-06-1997,5.02,-94.94,1.7,5.6,83.4,26.19
18-06-1997,5.02,-94.9,3.2,4.6,85.5,26.52
19-06-1997,5.02,-94.9,3,3,84.2,27.47
20-06-1997,5.02,-94.9,1.9,3,77.6,26.31
21-06-1997,5.02,-94.9,0.7,4.4,78.4,27.75
22-06-1997,5.03,-94.9,-1.4,3.2,79.7,27.95
23-06-1997,5.02,-94.9,0.5,-1.5,77.6,28.11
24-06-1997,5.02,-94.9,1.9,-2.4,81.3,28.55
25-06-1997,5.02,-94.9,2,2,80.9,28.52
26-06-1997,5.02,-94.9,1.9,5.2,81.3,27.11
27-06-1997,5.02,-94.9,-1.5,4.9,78.8,27.75
28-06-1997,5.02,-94.9,-2.1,0.8,78,26.98
29-06-1997,5.02,-94.9,1,2.4,78.8,27.62
30-06-1997,5.02,-94.9,5.1,2.5,82.2,26.67
01-07-1997,5.02,-94.9,2.2,4.6,80.1,27.52
02-07-1997,5.02,-94.9,3.2,3,83,26.27
03-07-1997,5.03,-94.9,2,0.3,81.8,26.9
04-07-1997,5.02,-94.9,1.1,0.6,78,27.55
05-07-1997,5.02,-94.9,-2.5,-0.5,78,28.06
06-07-1997,5.02,-94.9,-0.1,-0.4,82.2,28.19
07-07-1997,5.02,-94.9,2.7,3.9,83.4,27.19
08-07-1997,5.02,-94.9,4.3,2.6,80.5,26.9
09-07-1997,5.02,-94.9,3.8,3.5,81.3,27.23
10-07-1997,5.02,-94.9,-8.7,6.1,78,28.12
11-07-1997,5.02,-94.9,-8,4.2,79.3,28.12
12-07-1997,5.02,-94.9,-2,2,81.3,26.75
13-07-1997,5.02,-94.9,-0.2,2.6,85.9,27.47
14-07-1997,5.02,-94.9,2.5,2.9,81.8,26.9
15-07-1997,5.01,-94.9,-7.7,4.3,80.1,27.27
16-07-1997,5.01,-94.9,1,2.2,82.2,27.62
17-07-1997,5.02,-94.9,-0.7,2.5,82.2,27.34
18-07-1997,5.02,-94.9,-1.3,3.7,87.2,27.55
19-07-1997,5.02,-94.9,-0.4,1.9,86.3,26.8
20-07-1997,5.02,-94.9,-0.4,2.6,81.3,27.55
21-07-1997,5.01,-94.9,0.1,0.6,82.2,27.88
22-07-1997,5.01,-94.9,-2.5,0.8,83,28.39
23-07-1997,5.02,-94.9,-4,1.2,83,28.55
24-07-1997,5.02,-94.9,-2.3,1.9,82.6,28.55
25-07-1997,5.02,-94.9,0.5,2.9,83,27.8
26-07-1997,5.02,-94.9,2.8,3.1,83.8,26.98
27-07-1997,5.02,-94.9,3.8,3.5,87.2,26.75
28-07-1997,5.02,-94.9,6.6,4.6,84.7,27.75
29-07-1997,5.02,-94.9,4.7,6.7,83.8,27.95
30-07-1997,5.02,-94.9,2.7,6.6,85.1,27.8
31-07-1997,5.02,-94.9,0.1,3.5,81.8,27.27
01-08-1997,5.02,-94.9,1.4,1.8,85.5,27.23
02-08-1997,5.01,-94.9,0.8,-0.4,82.6,26.9
03-08-1997,5.02,-94.9,-3.9,0.4,82.6,27.16
04-08-1997,5.02,-94.9,-1.6,1.1,81.1,27.39
05-08-1997,5.02,-94.9,0.2,1.2,83.2,27.16
06-08-1997,5.02,-94.9,0.9,1.6,87.3,29.69
07-08-1997,5.02,-94.9,3.3,2.2,87.1,27.56
08-08-1997,5.02,-94.9,2.9,2.7,90.3,28.03
09-08-1997,5.02,-94.9,2.1,1,85.9,26.83
10-08-1997,5.02,-94.9,3.3,2.6,81.5,27.62
11-08-1997,5.02,-94.9,-0.5,2.3,82.3,27.67
12-08-1997,5.02,-94.9,-0.2,-2.4,83.9,27.31
13-08-1997,5.02,-94.9,-2.3,-1.3,84.7,27.47
14-08-1997,5.03,-94.9,-1.8,3,83.9,27.62
15-08-1997,5.03,-94.9,-1.2,0.9,81.5,27.83
16-08-1997,5.03,-94.9,-1.4,1.1,85.1,27.75
17-08-1997,5.03,-94.9,0.9,0.4,82.3,28.22
18-08-1997,5.03,-94.9,-0.6,4.2,84.7,27.83
19-08-1997,5.03,-94.9,-1.4,4,86.3,27.06
20-08-1997,5.03,-94.9,-0.8,1.9,86.7,26.69
21-08-1997,5.03,-94.9,-0.1,2.4,84.3,27.23
22-08-1997,5.03,-94.9,0.1,3.2,87.1,27.11
23-08-1997,5.03,-94.9,-0.5,4.4,86.3,27.16
24-08-1997,5.02,-94.9,-1.4,1.3,83.5,27.8
25-08-1997,5.02,-94.9,0,1.6,79.5,28.45
26-08-1997,5.03,-94.9,2.3,2.4,84.7,28.06
27-08-1997,5.03,-94.9,1,3.4,90.7,26.36
28-08-1997,5.02,-94.9,2.9,3.9,91.1,26.23
29-08-1997,5.02,-94.9,0.3,3.1,84.7,27.67
30-08-1997,5.02,-94.9,0.6,0.2,87.5,27.19
31-08-1997,5.03,-94.94,1.7,1.1,85.9,27.52
01-09-1997,5.02,-94.94,2.3,5.3,85.1,27.47
02-09-1997,5.02,-94.94,2.7,3.7,87.1,27.06
03-09-1997,5.02,-94.9,1.9,1,81.5,27.8
04-09-1997,5.03,-94.94,2.6,-0.9,78.7,28.3
05-09-1997,5.02,-94.94,2,0.1,88.3,27.23
06-09-1997,5.02,-94.94,1.8,5,90.3,26.7
07-09-1997,5.02,-94.94,0.2,5.3,86.7,26.98
08-09-1997,5.03,-94.9,-0.9,7,77.1,28.1
09-09-1997,5.02,-94.9,-0.3,5.6,75.9,27.83
10-09-1997,5.02,-94.9,1.8,4.8,85.9,27.27
11-09-1997,5.02,-94.9,1.7,5.6,93.1,26.2
12-09-1997,5.02,-94.94,3.5,5.1,90.3,26.52
13-09-1997,5.02,-94.94,5.1,5.6,89.9,26.88
14-09-1997,5.02,-94.9,4.2,5.8,91.9,26.4
15-09-1997,5.02,-94.9,-1.2,7.4,81.5,28.02
16-09-1997,5.01,-94.9,1.9,5.8,81.5,27.88
17-09-1997,5.01,-94.9,4.3,2.8,81.1,27.94
18-09-1997,5.01,-94.9,5.5,2.4,83.1,28.14
19-09-1997,5.01,-94.9,3.3,2.6,87.9,27.47
20-09-1997,5.01,-94.94,3.1,4.2,91.9,26.28
21-09-1997,5.02,-94.9,1.4,3.5,86.7,26.8
22-09-1997,5.01,-94.9,2.2,3.6,86.7,26.95
23-09-1997,5.02,-94.9,2.9,2.7,87.9,27.34
24-09-1997,5.02,-94.9,2.3,8.1,87.9,27.52
25-09-1997,5.02,-94.9,1.7,8.2,82.7,27.9
26-09-1997,5.02,-94.9,0.8,7.5,83.9,27.83
27-09-1997,5.02,-94.9,-1.4,8.6,87.5,27.06
28-09-1997,5.02,-94.9,-2.2,9.1,79.9,27.9
29-09-1997,5.02,-94.9,-0.5,6.9,79.9,27.88
30-09-1997,5.02,-94.9,0.1,6.9,81.5,27.9
01-10-1997,5.03,-94.9,-1.4,6.3,84.7,27.6
02-10-1997,5.02,-94.9,0.6,5.2,86.7,27.52
03-10-1997,5.02,-94.9,0.7,7,85.5,27.34
04-10-1997,5.02,-94.9,1.9,6.6,85.1,27.44
05-10-1997,5.02,-94.9,1.5,7.2,83.1,27.88
06-10-1997,5.03,-94.9,0.7,8.3,83.9,27.67
07-10-1997,5.02,-94.9,1.9,7,81.9,27.75
08-10-1997,5.02,-94.9,1.6,6.2,80.7,27.8
09-10-1997,5.02,-94.9,0.7,4.2,82.3,27.88
10-10-1997,5.02,-94.9,0.4,0.6,88.3,27.27
11-10-1997,5.02,-94.9,3.6,1.7,89.5,27.11
12-10-1997,5.02,-94.9,5.9,3.1,92.3,26.52
13-10-1997,5.02,-94.9,4,4.4,87.9,26.69
14-10-1997,5.02,-94.9,4.9,3.9,89.9,26.28
15-10-1997,5.02,-94.9,3.3,5.6,88.3,26.83
16-10-1997,5.02,-94.9,3.8,3.7,86.3,27.03
17-10-1997,5.02,-94.9,2.8,6.2,89.1,26.75
18-10-1997,5.02,-94.9,-0.6,6.2,85.9,27.39
19-10-1997,5.02,-94.9,0.1,4.5,87.9,26.95
20-10-1997,5.02,-94.9,2.1,2.6,90.3,26.23
21-10-1997,5.01,-94.9,-0.6,1.7,85.9,27.06
22-10-1997,5.02,-94.9,-1,0.9,85.5,27.52
23-10-1997,5.02,-94.9,-1.6,3,88.3,27.27
24-10-1997,5.01,-94.9,-2.1,1.6,88.3,27.06
25-10-1997,5.03,-94.9,0.1,4.5,87.9,27.34
26-10-1997,5.02,-94.9,2.7,0.9,93.9,26.08
27-10-1997,5.01,-94.9,2.4,1.7,93.1,26.88
28-10-1997,5.02,-94.9,2.1,4.4,88.3,27.88
29-10-1997,5.01,-94.9,-0.5,2.5,88.3,27.55
30-10-1997,5.02,-94.9,1.4,2,95.5,26.12
31-10-1997,5.01,-94.9,-1,4.1,89.5,27.06
01-11-1997,5.01,-94.9,-0.1,2,95.5,26.12
02-11-1997,5.02,-94.9,1.6,5.1,89.9,27.06
03-11-1997,5.01,-94.9,5.3,3.8,96.3,26.36
04-11-1997,5.02,-94.9,4.2,3,91.9,27.06
05-11-1997,5.02,-94.9,5,3.7,95.1,26.2
06-11-1997,5.02,-94.9,6.7,1.6,95.5,25.69
07-11-1997,5.01,-94.9,2.7,0.9,85.5,26.9
08-11-1997,5.02,-94.9,5,3.7,83.9,28.14
09-11-1997,5.02,-94.9,3.6,4.5,81.5,28.02
10-11-1997,5.02,-94.9,2.7,2.3,80.7,27.83
11-11-1997,5.02,-94.9,2.9,1,79.5,27.98
12-11-1997,5.02,-94.9,3.4,3,81.9,28.14
13-11-1997,5.03,-94.9,3.8,3.7,84.7,28.19
14-11-1997,5.03,-94.9,3.9,3.9,88.7,26.98
15-11-1997,5.02,-94.9,5.8,2.3,90.3,26.28
16-11-1997,5.02,-94.9,3.9,2.7,87.9,26.64
17-11-1997,5.02,-94.9,-0.6,4.2,87.1,27.03
18-11-1997,5.02,-94.9,-1.4,-1.5,82.3,27.8
19-11-1997,5.02,-94.9,1.5,-0.5,79.9,28.22
20-11-1997,5.02,-94.9,0.9,0.4,81.5,28.1
21-11-1997,5.02,-94.9,0,1.6,83.5,27.88
22-11-1997,5.02,-94.9,0.7,1.7,88.7,26.95
23-11-1997,5.02,-94.9,4.7,0.1,89.5,26.98
24-11-1997,5.02,-94.9,3.2,1.8,83.9,27.8
25-11-1997,5.01,-94.9,4.5,2.8,87.5,27.55
26-11-1997,5.02,-94.9,4.3,1.2,87.1,27.6
27-11-1997,5.04,-94.9,3.3,1.1,87.1,27.19
28-11-1997,5.02,-94.9,3.5,1.1,85.9,27.83
29-11-1997,5.02,-94.9,3.8,2.1,87.9,28.06
30-11-1997,5.02,-94.9,3.9,-0.4,85.5,28.42
01-12-1997,5.02,-94.9,2.4,1.5,92.3,26.7
02-12-1997,5.02,-94.9,0.2,3.7,86.3,27.94
03-12-1997,5.02,-94.9,0.4,-0.9,85.9,27.7
04-12-1997,5.03,-94.9,-2.7,-0.6,84.7,28.19
05-12-1997,5.03,-94.9,-3.5,-1.1,83.9,28.66
06-12-1997,5.03,-94.9,-4.8,0.8,82.7,28.9
07-12-1997,5.03,-94.9,-3.8,-1.5,85.5,28.81
08-12-1997,5.03,-94.9,-2.2,-3.2,83.5,29.14
09-12-1997,5.03,-94.9,-2.4,-0.1,88.3,28.06
10-12-1997,5.02,-94.9,-0.9,-0.4,89.1,27.03
11-12-1997,5.03,-94.9,1,2.2,85.1,27.98
12-12-1997,5.03,-94.9,2.1,2.8,88.3,27.31
13-12-1997,5.03,-94.9,1.3,3,84.3,28.38
14-12-1997,5.03,-94.9,2.3,2.8,88.3,27.62
15-12-1997,5.03,-94.9,-1.7,2.8,89.5,26.64
16-12-1997,5.02,-94.9,-3.1,-0.8,83.1,28.3
17-12-1997,5.02,-94.9,-2.8,1.9,87.9,27.6
18-12-1997,5.03,-94.9,-1.5,3.6,85.1,28.06
19-12-1997,5.02,-94.9,-3,-1.4,85.9,28.27
20-12-1997,5.02,-94.9,-3.4,-0.5,83.9,28.73
21-12-1997,5.02,-94.9,-3.1,-1.2,80.7,28.7
22-12-1997,5.02,-94.9,-4.4,-0.5,81.1,28.7
23-12-1997,5.02,-94.9,-3.3,-2.2,79.5,28.62
24-12-1997,5.02,-94.9,-0.5,-4.5,79.1,28.66
25-12-1997,5.02,-94.9,-1.1,-2.8,78.3,28.62
26-12-1997,5.02,-94.9,-0.1,-0.8,77.1,28.58
27-12-1997,5.02,-94.9,-1.6,-4.7,81.1,28.94
28-12-1997,5.02,-94.9,-2.4,-4.9,79.9,28.9
29-12-1997,5.02,-94.9,-3,-5.8,79.5,29.1
30-12-1997,5.01,-94.9,-4.9,-5.9,79.9,29.1
31-12-1997,5.03,-94.9,-7.3,-4.1,85.9,28.55
01-01-1998,5.01,-94.9,-7.6,-6.6,81.9,29.1
02-01-1998,5.02,-94.9,-6.8,-4.9,83.1,29.06
03-01-1998,5.03,-94.9,-5.3,-5.8,83.5,29.02
04-01-1998,5.02,-94.9,-3,-4.8,83.9,28.94
05-01-1998,5.02,-94.9,-0.4,-4.1,82.3,28.66
06-01-1998,5.01,-94.9,-1,-5,81.1,28.62
07-01-1998,5.02,-94.9,-2.8,-4.5,79.1,28.66
08-01-1998,5.02,-94.94,-2.9,-4.2,79.5,28.66
09-01-1998,5.01,-94.94,-4.4,-4.8,83.1,28.86
10-01-1998,5.02,-94.94,-5.2,-5,85.1,29.02
11-01-1998,5.02,-94.94,-3.5,-5.3,80.7,28.73
12-01-1998,5.02,-94.9,-2.9,-3.9,77.5,28.55
13-01-1998,5.02,-94.9,-4,-3.3,79.1,28.7
14-01-1998,5.02,-94.94,-2.4,-3.5,76.7,28.62
15-01-1998,5.01,-94.94,-1.1,-3,77.9,28.58
16-01-1998,5.02,-94.94,-2.6,-3.5,77.1,28.5
17-01-1998,5.01,-94.94,-4,-5,77.5,28.7
18-01-1998,5.01,-94.94,-4.6,-4.5,77.1,28.81
19-01-1998,5.02,-94.9,-4.1,-2.6,79.1,28.94
20-01-1998,5.02,-94.9,-2.6,-1.7,81.5,29.06
21-01-1998,5.03,-94.9,-2.1,-2.4,85.1,28.62
22-01-1998,5.02,-94.9,-3.2,-3.2,83.1,29.06
23-01-1998,5,-94.94,-1.6,-4.9,81.1,28.86
24-01-1998,5.01,-94.9,-3.5,-5.5,80.3,28.98
25-01-1998,5.01,-94.9,-6.4,-4.6,78.7,29.2
26-01-1998,5.01,-94.9,-3.7,-1.3,80.7,29.25
27-01-1998,5.01,-94.94,-2.5,-4.1,86.7,28.45
28-01-1998,5.01,-94.94,-4.5,-4.3,80.7,29.33
29-01-1998,5.02,-94.94,-4.9,-3.9,85.1,29.1
30-01-1998,5.02,-94.9,-2.8,-0.4,86.3,28.58
31-01-1998,5.02,-94.9,-1.5,-2.7,89.5,28.14
01-02-1998,5.02,-94.9,-2.7,-4.1,85.1,28.81
02-02-1998,5.02,-94.9,-1.1,-3.2,83.5,28.9
03-02-1998,5.02,-94.9,-1.6,-3.7,82.7,28.98
04-02-1998,5.01,-94.9,-1.5,-6.6,83.5,28.66
05-02-1998,5.02,-94.9,0.4,-4.2,81.9,28.38
06-02-1998,5.02,-94.9,-0.2,-5.5,81.5,28.45
07-02-1998,5.02,-94.94,-0.5,-4.5,79.5,28.42
08-02-1998,5.02,-94.94,1.3,-6.9,79.5,28.45
09-02-1998,5.02,-94.94,-3.1,-5.8,75.9,28.58
10-02-1998,5.02,-94.94,-2.7,-3.7,78.3,28.45
11-02-1998,5.03,-94.94,-3.9,-3.9,76.3,28.58
12-02-1998,5.02,-94.94,-4.7,-4.3,77.9,28.7
13-02-1998,5.02,-94.9,-3.2,-4.8,77.9,28.66
14-02-1998,5.02,-94.9,-2.9,-4.1,76.7,28.81
15-02-1998,5.03,-94.94,-3.3,-2.5,77.9,29.33
16-02-1998,5,-95,-4.1,-0.8,87.1,28.78
17-02-1998,5.03,-94.94,-2.4,-3.3,85.8,28.9
18-02-1998,5.03,-94.94,0.1,-4.7,85,28.88
19-02-1998,5.03,-94.94,-0.1,-7.2,79.9,29.06
20-02-1998,5.03,-94.94,0.6,-6.1,74.4,28.69
21-02-1998,5.03,-94.94,1.4,-5.1,77.5,27.9
22-02-1998,5.03,-94.94,-0.8,-4,83.1,28.8
23-02-1998,5.03,-94.94,-0.2,-3.9,85,28.84
24-02-1998,5.03,-94.94,-2.5,-4.1,86.6,28.8
25-02-1998,5.03,-94.94,-2.8,-0.4,87,28.27
26-02-1998,5.03,-94.94,1.8,-2,87.4,28.11
27-02-1998,5.03,-94.94,0.4,0.7,85,28.45
28-02-1998,5.03,-94.94,-1,-3.5,81.1,28.77
01-03-1998,5.03,-94.94,-0.4,-2.9,85.4,28.34
02-03-1998,5.03,-94.94,-0.6,-4.8,86.2,28.72
03-03-1998,5.03,-94.94,-1.1,-5.5,83.1,29.03
04-03-1998,5.03,-94.94,-1.5,-1.5,84.3,29.03
05-03-1998,5.03,-94.94,-1.4,-1.9,84.3,28.9
06-03-1998,5.03,-94.94,-1.7,-3,83.9,29.3
07-03-1998,5.03,-94.94,-1.4,-5,81.5,29.48
08-03-1998,5.03,-94.94,-0.7,-4.2,81.1,29.52
09-03-1998,5.03,-94.94,1,-0.2,83.9,28.34
10-03-1998,5.03,-94.94,-2.4,-6.2,84.4,29.22
11-03-1998,5.03,-94.94,-5.1,-5.6,81.1,29.6
12-03-1998,5.03,-94.94,-8.6,-5,78.3,29.03
13-03-1998,5.04,-94.94,-6.2,-5.4,83.1,29.06
14-03-1998,5.04,-94.94,-7.3,-4.4,85,28.42
15-03-1998,5.04,-94.94,-6.8,-2.5,80.7,29.33
16-03-1998,5.03,-94.94,-4.2,-1.8,80.3,29.1
17-03-1998,5.03,-94.94,-2.5,-1.3,79.5,29.48
18-03-1998,5.03,-94.94,-2.8,-2.4,84.3,28.95
19-03-1998,5.03,-94.94,-2.2,-2.3,81.9,29.1
20-03-1998,5.03,-94.94,-1.9,-3,81.1,29.4
21-03-1998,5.03,-94.94,-1.8,-3.2,79.5,28.55
22-03-1998,5.03,-94.94,-0.6,-2.6,79.9,29.33
23-03-1998,5.03,-94.94,-0.8,-5.1,80.7,29.69
24-03-1998,5.03,-94.94,-4.7,-3.1,78.3,29.88
25-03-1998,5.03,-94.94,-6.9,-4.5,79.5,29.88
26-03-1998,5.03,-94.94,-6.7,-5.5,83.9,28.95
27-03-1998,5.03,-94.94,-4.9,-5.4,76.7,29.64
28-03-1998,5.03,-94.94,-4.3,-4.6,79.5,28.98
29-03-1998,5.03,-94.94,-4,-4.8,79.5,29.64
30-03-1998,5.03,-94.94,-3.1,-3,78.3,29.56
31-03-1998,5.03,-94.94,-2.7,-3,80.6,29.6
01-04-1998,5.03,-94.94,-3.7,-2.7,85,28.95
02-04-1998,5.03,-94.94,-4.1,-3,83.9,29.14
03-04-1998,5.03,-94.94,-3.4,-3.3,80.3,29.45
04-04-1998,5.03,-94.94,-2.8,-3.6,83.5,28.77
05-04-1998,5.03,-94.94,-2,-3.6,81.9,28
06-04-1998,5.04,-94.94,-0.1,-4.5,83.5,28.9
07-04-1998,5.03,-94.94,-0.5,-3.2,87.4,28.61
08-04-1998,5.03,-94.94,-0.4,-2.9,86.2,28
09-04-1998,5.03,-94.94,-2.7,-4.1,81.9,28.56
10-04-1998,5.03,-94.94,-1.8,-3.6,80.7,28.88
11-04-1998,5.03,-94.94,-1.1,-4.1,79.1,29.45
12-04-1998,5.03,-94.94,-4,-3.8,84.3,29.64
13-04-1998,5.03,-94.94,-6.3,-2.8,83.9,29.22
14-04-1998,5.03,-94.94,-4.2,-0.4,84.7,28.8
15-04-1998,5.04,-94.94,-4.7,-2.5,81.9,29.6
16-04-1998,5.03,-94.94,-4.8,-3.5,84.7,29.1
17-04-1998,5.03,-94.94,-3.3,-2.5,84.7,28.9
18-04-1998,5.03,-94.94,-2.8,-2,77.5,29.64
19-04-1998,5.03,-94.94,-3.4,-1.7,74,29.72
20-04-1998,5.03,-94.94,-3.9,-2.6,78.7,29.52
21-04-1998,5.03,-94.94,-3.3,-2.8,81.1,29.16
22-04-1998,5.03,-94.94,-4.4,-3.7,78.7,29.64
23-04-1998,5.03,-94.94,-3.5,-2.9,79.1,28.9
24-04-1998,5.04,-94.94,-5.1,-4,78.7,29.94
25-04-1998,5.03,-94.94,-5.6,-3.3,82.3,29.5
26-04-1998,5.03,-94.94,-6.1,-2.7,84.3,28.69
27-04-1998,5.03,-94.94,-3.2,-1.8,84.7,28.66
28-04-1998,5.02,-95,1.7,3.9,83.1,28.48
29-04-1998,5.04,-94.94,-0.8,-0.1,85.4,27.92
30-04-1998,5.03,-94.94,0.8,-1.7,86.6,27.55
01-05-1998,5.03,-94.94,1.8,0.2,87.4,27.42
02-05-1998,5.03,-94.94,5.2,-0.6,81.1,28.84
03-05-1998,5.03,-94.94,-0.4,-1.3,80.7,29.1
04-05-1998,5.04,-94.94,1.5,-1.3,80.7,29.38
05-05-1998,5.03,-94.94,2.9,-3.3,82.7,29.3
06-05-1998,5.03,-94.94,1.9,-3.6,82.1,29.4
07-05-1998,5.03,-94.94,2.5,-2.3,77.5,29.22
08-05-1998,5.03,-94.94,2.1,-1.4,72.8,29.19
09-05-1998,5.03,-94.94,-0.8,-0.8,75.2,29.33
10-05-1998,5.03,-94.94,-1.5,-1.5,84.7,28.48
11-05-1998,5.03,-94.94,-0.1,-3.5,80.3,29.27
12-05-1998,5.03,-94.94,-2.5,-4.1,81.4,29.62
13-05-1998,5.03,-94.94,-2.9,-4.2,80.7,29.75
14-05-1998,5.03,-94.94,-3.7,-1.7,87.1,29.48
15-05-1998,5.03,-94.94,-4.3,-4,81.1,29.64
16-05-1998,5.03,-94.94,-5.2,-3.6,80.3,29.94
17-05-1998,5.03,-94.94,-5.4,-3.8,83.5,29.03
18-05-1998,5.03,-94.94,-6.5,-1.8,80.2,28.66
19-05-1998,5.03,-94.94,-4.9,-1.6,85.4,29.95
20-05-1998,5.03,-94.94,-4.9,-2.7,83.7,28.42
21-05-1998,5.03,-94.94,-4.6,-3.3,86,29.38
22-05-1998,5.02,-94.94,-5.4,-2.6,84.8,29.62
23-05-1998,5.02,-94.94,-3.2,6.8,88.6,27.5
24-05-1998,5.02,-94.94,-1.8,6.6,81.5,28.61
25-05-1998,5.02,-94.94,0.9,1,88.2,28.53
26-05-1998,5.03,-94.94,7,1.3,84.4,28.72
27-05-1998,5.03,-94.94,3.3,2.8,81.1,28.9
28-05-1998,5.02,-94.94,2.8,1.8,83.1,29.1
29-05-1998,5.02,-94.94,0.4,1.1,85.4,27.95
30-05-1998,5.02,-94.94,-3.3,4,83.7,27.58
31-05-1998,5.03,-94.94,2.5,1.3,83.1,28.3
01-06-1998,5.03,-94.94,2.6,0.2,84.8,28.19
02-06-1998,5.03,-94.94,2,-1.2,85.4,28.56
03-06-1998,5.03,-94.94,2.8,-2.1,87.8,26.95
04-06-1998,5.03,-94.94,3.9,1.4,85,27.69
05-06-1998,5.03,-94.94,3.1,1,86,26.62
06-06-1998,5.03,-94.94,6.1,0.2,84.3,27.8
