date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.
1991-12-27,1.99,165.0,4.9,-1.2,79.7,29.19
1993-01-21,2.04,-110.2,-4.8,3.1,74.2,23.94
1996-04-06,-8.29,-155.0,-5.0,0.8,82.8,28.16
1989-12-13,-0.01,-140.0,-7.8,1.0,79.2,24.88
1995-05-21,-4.98,165.1,2.6,2.7,78.7,28.02
1992-08-03,-2.01,-110.0,-3.5,1.0,77.7,22.83
1994-06-30,-8.01,-109.94,-7.9,1.3,76.7,25.48
1993-05-13,7.98,-125.0,-3.8,-1.9,86.2,27.23
1993-08-27,-0.01,-110.0,-6.4,0.9,94.5,23.48
1996-02-28,-0.3,-96.06,0.1,0.7,95.8,25.36
1991-08-30,2.0,156.0,2.5,4.0,82.8,27.55
1991-07-18,-2.02,-109.94,-8.4,3.4,78.1,25.48
1989-12-17,-2.04,-140.1,-6.2,0.3,79.2,25.94
1994-09-13,-8.0,-109.94,-7.1,0.1,80.4,23.53
1993-12-29,2.0,165.0,6.9,-4.1,78.2,28.94
1993-09-13,-1.96,164.4,0.0,0.3,81.6,27.55
1993-07-04,8.03,-110.06,3.4,2.4,76.8,27.69
1996-07-12,4.98,-170.0,-5.6,-1.2,84.6,28.11
1993-10-24,-8.02,-109.94,-7.2,0.7,79.3,24.77
1995-08-30,0.02,-155.0,-7.6,-0.4,85.5,26.3
1990-05-26,1.97,147.0,-0.1,-4.2,73.8,28.77
1991-03-27,6.99,-140.0,-3.2,2.1,83.6,26.8
1990-10-02,-2.3,-111.75,-5.6,2.8,77.2,23.02
1992-02-21,0.03,164.9,-2.2,-2.5,81.6,27.28
1992-05-10,5.01,165.0,-5.3,2.1,82.4,27.88
1993-12-30,0.06,-124.4,-5.5,1.7,87.1,24.16
1989-12-10,-2.1,-110.6,-5.2,2.4,86.2,21.94
1990-10-10,7.06,-132.5,2.5,3.5,80.9,26.7
1989-12-22,-0.01,165.0,-1.5,-1.7,81.0,28.62
1995-09-23,2.0,156.1,-2.1,-0.8,78.6,28.0
1994-12-23,-2.1,-124.9,-5.5,-0.9,78.9,25.9
1988-03-25,2.03,165.0,-6.3,0.8,86.0,28.3
1994-01-11,8.04,-110.1,-5.2,1.6,87.5,26.95
1996-08-25,5.0,-154.9,-5.2,1.5,79.2,26.75
1995-09-11,8.02,165.0,-4.3,-1.5,82.3,28.23
1988-03-17,-1.99,164.9,-4.8,-1.1,81.1,28.34
1995-04-25,4.96,137.0,-1.7,-3.9,84.8,27.56
1996-03-11,8.02,-170.0,-6.7,-3.1,76.9,27.44
1996-09-05,4.98,-169.9,-3.3,1.6,78.8,27.97
1995-01-09,2.03,-110.1,-4.4,3.0,86.3,25.39
1996-01-17,5.0,-179.9,-7.5,-1.4,81.4,27.1
1989-03-22,5.0,165.0,-6.1,1.8,84.3,27.5
1994-03-14,0.01,-155.0,-7.2,-1.4,78.7,26.7
1994-12-10,5.08,-124.94,-4.0,4.7,80.8,26.14
1989-02-08,4.99,165.0,-5.6,-2.9,85.2,28.03
1995-03-02,-4.98,-180.0,-3.6,1.6,81.7,28.75
1994-07-21,-4.99,156.0,-4.2,4.4,84.8,26.52
1992-11-08,2.0,-170.0,1.3,0.5,71.5,27.03
1996-07-20,-5.0,156.0,-2.7,1.2,80.8,27.97
1995-07-18,-2.0,156.0,-1.1,1.3,52.1,28.56
1991-07-24,-5.0,-140.0,-6.0,-1.7,84.1,26.9
1995-07-22,-8.05,-109.94,-2.5,5.4,66.1,24.62
1991-01-27,2.02,-140.0,-8.3,1.5,82.0,25.8
1994-01-13,-8.01,-179.9,4.2,-4.6,84.1,27.98
1992-07-08,1.99,165.0,-3.2,1.1,81.3,29.06
1994-01-21,7.99,-170.0,-6.4,-5.0,68.8,27.19
1995-09-13,8.05,-110.1,2.0,7.6,80.2,26.44
1994-10-04,-2.0,156.0,-3.1,1.9,80.8,28.3
1996-10-20,-4.99,-139.9,-6.3,-0.1,81.7,26.28
1988-06-07,-0.06,-109.9,-1.6,-0.5,84.9,20.39
1992-11-21,5.01,-170.0,-3.6,4.5,74.6,27.19
1996-03-19,-7.97,-179.9,0.0,-7.4,75.1,28.56
1996-03-07,5.38,-94.9,-0.4,-1.2,87.0,27.02
1987-10-22,-1.99,165.2,0.2,-0.4,82.2,29.52
1991-04-22,2.02,-140.0,-5.7,0.5,79.7,26.83
1994-06-24,4.99,-179.9,-4.5,-1.7,78.8,28.34
1996-11-02,-0.02,-170.0,-8.4,-1.4,71.5,26.84
1993-12-17,-8.02,-125.0,-6.9,-2.5,76.5,26.06
1995-01-12,5.0,-170.0,-7.4,-3.1,82.5,28.45
1996-11-28,-4.99,-139.9,-6.9,-2.7,70.4,26.2
1993-07-20,5.02,-110.0,-1.2,6.7,81.9,26.48
1992-01-04,-2.03,-124.9,-5.7,-0.3,81.3,26.3
1990-06-19,7.06,-132.5,-4.2,-2.1,80.9,26.98
1990-08-29,0.01,-140.0,-6.9,1.5,83.2,25.45
1995-03-23,0.0,147.0,-5.1,-2.9,85.3,27.53
1986-05-09,-0.01,-110.0,-3.0,2.4,83.6,27.44
1994-08-21,-4.98,-155.0,-4.7,-3.9,70.1,28.16
1994-09-25,-0.02,-94.94,-1.2,4.3,86.6,21.3
1994-04-12,2.01,-155.1,-4.0,0.2,88.7,26.73
1990-05-11,2.0,-110.1,-0.4,3.8,80.9,26.39
1994-08-31,-4.98,-179.9,-8.1,-0.7,78.8,29.33
1991-03-02,-2.03,-109.94,-5.0,3.3,80.5,26.12
1988-07-10,-2.03,-109.94,-4.7,3.1,80.5,22.42
1996-07-21,2.05,-155.0,-5.5,1.9,74.1,26.62
1990-10-02,0.01,165.0,-1.4,3.8,77.2,25.47
1993-07-07,-8.0,-170.0,-3.5,-3.3,83.6,28.8
1988-06-17,-0.06,-109.9,-3.4,-0.4,84.9,21.14
1996-04-23,-5.03,-139.9,-5.7,-1.4,85.3,28.17
1993-06-01,-2.01,-124.9,-8.2,1.5,78.3,27.75
1996-10-11,0.0,165.0,-4.6,-4.0,79.3,28.03
1996-05-04,-7.98,-125.0,-4.5,-2.2,87.7,27.33
1996-08-06,2.44,137.4,-4.0,1.4,80.5,27.28
1996-02-28,1.97,-170.0,-6.3,-1.4,78.8,26.3
1991-09-14,8.0,165.0,-1.1,0.5,70.2,28.64
1995-05-09,-2.0,-110.0,-5.9,1.0,74.7,25.55
1988-09-07,0.04,-169.5,-4.9,0.4,75.0,26.55
1996-09-11,-8.01,-170.0,-5.3,0.0,87.3,26.95
1987-05-11,-2.01,-110.0,-4.8,4.9,77.1,27.69
1994-02-17,-8.0,-170.0,-2.3,-2.2,85.4,27.34
1992-10-11,2.05,165.0,-4.4,-0.2,75.0,29.52
1994-03-20,-5.01,-170.0,-1.5,-5.8,76.2,28.56
1992-05-13,4.99,147.0,-3.7,-2.6,75.8,28.73
1994-07-27,8.14,-124.94,-2.2,6.2,77.3,27.44
1992-12-10,0.01,-155.0,-4.2,-0.3,77.1,26.66
1995-03-28,4.99,-170.0,-6.1,-4.6,82.6,28.02
1992-04-18,-2.02,-110.0,-4.9,2.1,80.5,27.48
1992-12-02,5.01,-109.94,-3.1,4.1,84.8,24.88
1995-04-13,2.04,-110.1,-2.6,2.2,88.3,26.27
1989-08-23,4.99,-110.06,1.5,6.7,81.4,25.5
1995-09-02,-1.94,164.4,-6.9,0.1,84.6,27.97
1995-08-03,0.02,156.1,-3.0,-2.7,71.8,28.67
1996-03-27,2.06,-155.0,-5.9,-1.6,78.6,26.9
1991-10-20,-2.03,-155.0,-5.5,-1.2,75.4,27.78
1995-09-19,2.0,165.0,1.5,-1.9,85.0,27.94
1995-06-17,-1.95,164.4,-2.3,-1.0,76.9,28.45
1995-04-05,7.95,-155.0,-5.5,-7.2,86.9,27.4
1984-06-28,-0.03,-124.56,-4.8,2.6,79.3,23.6
1995-11-15,-1.95,164.4,-3.0,-5.7,79.7,28.48
1995-12-12,-2.0,156.0,0.5,0.3,77.8,29.33
1996-06-16,-2.0,-124.94,-4.3,0.5,94.8,25.31
1992-12-12,-2.16,-170.0,2.4,-3.3,80.5,28.02
1994-05-03,7.98,-170.0,-7.3,-5.4,84.8,27.14
1994-09-08,2.0,-170.0,-7.5,0.6,71.4,29.14
1991-05-20,-2.02,-109.94,-2.5,2.4,78.5,26.0
1994-05-07,-8.01,-109.94,-7.6,3.1,83.3,27.22
1996-10-28,5.0,-179.9,-6.2,2.5,88.0,26.9
1996-03-06,5.38,-94.9,-3.1,-1.9,87.0,26.98
1990-08-16,4.99,-110.0,-1.1,6.9,85.2,24.98
1995-05-17,-4.99,-155.0,-5.9,-2.5,84.1,27.6
1995-07-29,8.02,165.0,1.6,-2.7,81.9,22.34
1992-12-12,-4.98,-140.0,-6.1,-3.3,78.1,26.23
1992-04-13,-5.0,-155.0,-0.6,-2.6,79.7,28.81
1996-07-03,-4.98,-110.0,-7.2,-0.3,81.2,24.98
1993-10-17,5.04,165.0,8.0,2.5,87.5,27.95
1987-09-20,0.02,-109.9,-4.2,4.7,82.8,24.81
1991-05-16,0.01,-140.0,-2.8,2.6,80.8,27.38
1992-01-22,0.01,-110.0,-5.1,3.9,84.2,25.98
1995-08-22,-8.02,-95.1,-5.2,2.5,77.5,21.66
1991-02-24,-5.04,-110.0,-6.7,4.2,78.5,25.81
1995-07-15,4.99,147.0,-1.7,-1.3,82.4,27.88
1993-02-09,-1.98,-140.0,-5.9,-3.8,85.9,26.19
1993-02-20,0.27,165.6,-0.3,-0.9,82.9,27.25
1990-05-15,-2.0,-110.0,-5.2,5.9,74.7,26.84
1996-11-18,4.95,147.0,3.3,-0.5,76.3,28.8
1994-06-11,2.0,-179.9,-5.1,-0.4,79.2,28.66
1993-07-31,5.03,-125.0,-7.3,3.0,75.0,27.31
1989-08-08,5.01,-140.0,-6.8,5.7,82.8,26.27
1996-11-22,2.02,-110.06,-4.5,3.8,83.3,24.61
1994-03-07,4.96,147.0,-2.5,0.7,87.7,28.0
1989-02-07,8.97,-140.1,-7.1,-0.6,92.2,24.55
1994-06-07,-2.01,-124.9,-5.5,-1.2,89.7,26.67
1996-10-19,0.01,-110.0,-4.7,1.4,91.2,20.52
1992-12-23,-0.02,-170.0,-5.1,-1.2,84.8,27.6
1996-01-30,4.96,147.0,-3.2,-4.1,89.1,27.6
1995-08-07,-2.0,-179.9,-4.7,-1.4,78.9,28.16
1996-06-03,-7.98,-125.0,-7.2,-0.7,77.1,26.62
1992-06-21,0.04,-124.4,-4.9,-2.3,86.7,24.58
1991-10-18,-4.99,-155.0,-3.8,-0.5,71.1,27.89
1995-09-18,-1.95,164.4,-4.2,-3.2,78.9,28.25
1981-08-07,-0.04,-109.7,-4.6,0.8,88.5,20.34
1992-05-19,0.04,-124.4,-3.8,4.1,89.8,26.44
1983-03-02,0.01,-94.75,-0.2,0.1,89.5,28.38
1989-11-07,2.0,165.0,2.5,-1.0,88.6,27.45
1996-10-11,2.0,147.0,-0.6,1.2,65.1,29.38
1995-04-26,-7.98,165.0,-2.4,1.5,76.6,29.14
1996-07-22,7.98,-155.0,0.6,0.6,87.4,25.38
1992-01-15,-4.99,-140.0,-6.6,-0.4,79.6,27.52
1994-11-25,-4.99,-95.0,-5.3,3.4,71.3,23.27
1988-12-18,-0.08,-110.0,-2.4,0.1,76.5,18.89
1989-01-05,7.03,-140.1,-2.3,1.7,75.9,25.45
1994-10-13,1.98,-140.0,-6.8,1.8,71.8,26.98
1996-11-15,0.0,156.1,-0.8,-0.2,67.0,28.86
1987-09-18,2.0,-140.0,-3.5,2.2,83.8,27.3
1994-07-11,-4.99,-95.0,-6.9,3.2,80.7,23.3
1994-10-10,0.04,-179.9,-1.1,2.1,77.8,28.42
1995-07-28,-2.0,156.0,-3.9,2.5,71.6,28.83
1994-01-19,-4.99,-139.9,-7.8,-0.5,79.9,26.44
1991-05-21,1.98,165.0,-2.4,0.2,80.5,29.31
1994-11-21,-5.01,156.0,-2.2,-0.9,74.4,29.08
1992-06-04,0.07,-110.06,-5.0,1.8,80.9,25.3
1996-09-03,-5.01,-139.9,-6.8,-0.8,84.9,26.47
1994-06-21,-5.01,156.0,-1.1,1.0,77.9,28.14
1995-01-01,8.04,165.0,-6.1,-2.8,87.9,27.31
1992-10-25,1.97,147.0,7.6,-0.3,82.4,27.52
1995-10-12,5.03,165.0,2.0,0.4,88.5,28.08
1991-07-26,0.04,-110.0,-4.3,5.0,81.3,24.6
1993-06-13,0.03,-140.0,-4.3,-0.1,77.2,26.3
1996-10-18,-7.97,-125.0,-6.7,-1.0,84.2,25.12
1992-03-30,-8.27,-155.0,-4.7,5.0,79.7,28.66
1994-10-07,-4.99,-95.0,-3.4,3.0,77.4,21.58
1994-06-10,-7.98,165.0,-2.8,0.1,75.3,26.94
1994-06-23,2.0,165.0,-2.5,-0.9,79.7,29.1
1994-10-30,5.01,-140.0,0.3,-0.2,87.5,26.19
1994-11-07,8.12,-124.94,-2.0,3.8,76.5,27.55
1989-03-26,-2.02,-140.0,-4.3,-2.9,82.5,25.06
1995-09-09,-4.97,-95.2,-6.4,4.2,87.8,21.05
1995-07-23,2.0,156.1,-0.2,0.4,71.7,28.7
1996-01-02,-4.98,165.1,4.4,-0.3,69.2,29.31
1991-04-14,-0.01,-169.5,-3.7,-0.8,80.9,28.12
1995-11-10,0.02,156.1,-1.0,-4.6,74.1,28.56
1993-06-09,-8.0,-170.0,-4.2,-0.8,86.3,28.52
1993-07-22,7.99,-125.0,2.9,5.0,86.5,26.7
1987-04-08,2.0,165.0,-6.5,-3.9,80.0,28.62
1995-05-22,-4.97,-110.0,-2.7,2.1,84.3,26.11
1994-02-04,-2.18,-170.0,-5.0,-1.5,80.6,26.89
1991-11-04,1.99,-140.4,-7.4,0.9,78.5,27.12
1993-09-03,-0.01,143.0,-3.9,-1.3,83.2,27.1
1991-06-11,0.04,-110.0,-3.6,4.2,77.7,26.19
1994-09-20,-7.98,165.0,-1.0,-2.0,78.7,27.7
1993-10-03,-7.98,-125.0,-7.2,0.5,77.0,26.77
1993-07-28,-1.96,164.4,0.9,-2.2,81.5,28.55
1994-08-26,-2.0,-110.0,-6.5,3.6,80.6,23.39
1992-05-19,-5.05,-124.9,-5.9,2.3,81.6,28.31
1992-07-19,2.0,-140.0,-5.1,4.3,80.5,25.66
1994-03-17,8.04,-110.1,-5.1,-0.2,86.3,27.38
1996-04-05,4.91,-139.9,-5.5,-0.4,85.5,26.64
1996-08-29,5.0,-140.0,-0.2,5.8,89.8,25.88
1993-11-22,-2.02,-124.9,-7.2,0.6,88.1,25.14
1994-02-20,2.0,-179.9,-5.5,-2.1,87.1,27.62
1986-11-24,-4.99,-109.9,-6.4,4.2,82.2,24.23
1996-05-22,-5.01,-95.06,-4.9,2.6,71.0,25.06
1996-09-28,0.0,-179.9,-7.2,-0.1,72.8,27.52
1994-11-17,-1.98,-95.0,-2.3,3.4,84.9,22.95
1996-02-24,5.03,165.0,-5.8,-1.8,70.2,28.8
1996-08-18,-8.01,-170.0,-7.4,1.0,81.2,28.3
1996-05-24,-0.03,-95.0,-0.7,2.6,88.4,22.56
1994-05-18,-1.95,164.4,-3.2,-1.5,76.4,29.2
1996-11-26,8.99,-140.2,-7.7,-3.2,85.1,26.75
1996-09-25,-5.02,-155.0,-4.3,-1.4,76.4,27.08
1995-06-04,6.68,137.5,-2.4,-1.2,74.4,29.02
1995-05-11,0.02,-110.0,-2.8,0.2,90.3,23.7
1992-12-13,5.02,-140.0,-7.2,1.3,88.4,26.69
1994-08-13,0.02,-124.4,-7.2,-1.2,75.4,24.6
1991-06-22,5.04,-140.0,-1.4,-2.9,75.4,27.3
1992-09-12,5.04,165.0,7.3,-0.3,77.3,30.34
1994-07-23,-0.02,-94.94,-2.5,3.7,92.4,21.06
1990-04-29,-0.24,-124.44,-2.0,1.4,79.2,27.44
1993-12-05,5.05,-125.0,-5.3,4.8,81.5,26.69
1996-08-31,8.02,-170.0,-0.7,2.0,80.3,26.48
1996-07-18,-1.99,155.8,-4.8,0.7,75.1,27.48
1993-09-18,9.0,-140.2,-3.4,-4.2,78.4,28.1
1994-02-06,-5.01,-170.0,-3.2,-1.5,77.0,27.88
1991-12-17,1.99,165.0,-6.5,-1.3,75.8,28.77
1987-08-24,-0.02,165.1,2.4,-0.1,81.3,26.45
1992-01-29,0.0,-110.0,-0.9,2.6,86.6,24.81
1993-11-28,-1.95,164.4,1.5,0.2,75.5,29.31
1994-10-22,-4.98,-95.0,-4.9,3.5,75.1,21.73
1996-09-20,1.98,-140.0,-7.0,3.2,82.2,25.1
1992-08-23,2.13,-110.25,-4.7,4.8,82.4,24.31
1993-03-28,8.03,-110.06,-4.6,-1.2,78.9,27.72
1989-10-09,2.0,165.0,-5.9,-0.9,84.2,28.77
1991-06-07,8.99,-140.2,-0.8,-6.3,82.4,27.84
1987-05-20,2.01,-140.0,-1.7,0.5,74.6,27.72
1995-07-11,4.99,147.0,1.0,-0.3,73.6,28.6
1995-01-25,5.06,-110.0,-5.9,-2.5,85.0,27.92
1993-06-23,2.06,165.0,0.5,4.3,79.7,28.34
1991-05-04,5.0,165.0,-2.0,1.4,84.3,26.5
1995-12-18,-1.99,-140.0,-4.1,-3.2,86.8,24.33
1993-11-02,-2.0,-140.0,-7.6,0.6,81.4,26.1
1992-11-21,7.96,-155.0,1.0,-1.3,74.8,28.1
1993-06-24,7.99,-170.0,-5.6,-5.0,79.7,27.94
1989-09-23,7.06,-132.4,2.9,8.7,80.9,26.3
1996-11-10,-4.99,-110.0,-6.8,2.3,85.1,22.16
1989-04-08,-0.03,165.0,-4.9,-1.7,83.7,27.33
1996-01-11,-8.06,-109.94,-7.4,0.8,86.3,24.94
1987-04-27,-4.99,-109.9,1.2,3.8,82.2,26.88
1996-10-27,0.0,-179.9,-5.3,0.4,76.9,27.44
1996-04-02,8.0,-179.9,-8.1,-3.8,80.7,26.62
1994-03-14,2.0,-155.1,-8.2,1.8,78.7,27.03
1996-11-30,-2.01,-180.0,-2.9,-0.2,76.2,28.05
1993-04-14,8.02,-110.06,-0.7,-7.0,82.5,27.8
1987-09-15,0.03,-109.9,-5.6,4.9,82.8,24.5
1994-10-16,-4.99,-155.0,-3.5,0.1,65.2,27.92
1992-11-05,2.05,-110.2,-3.9,4.6,77.0,24.12
1987-06-04,-4.99,-109.9,-4.3,4.6,82.2,26.5
1987-04-26,-2.01,-109.94,1.6,4.6,83.5,27.89
1992-12-17,0.05,170.0,-1.7,-1.6,74.2,28.48
1996-03-31,-7.97,165.0,-3.6,1.8,78.4,28.19
1995-05-27,5.0,-155.0,-4.7,1.2,84.5,27.97
1994-08-27,-2.0,156.0,2.2,3.5,79.3,27.56
1994-03-04,-4.96,-139.9,-6.6,-1.5,78.9,27.12
1993-09-11,-1.99,-95.0,-4.1,3.2,88.0,21.38
1992-07-29,2.13,-110.25,-6.7,5.1,79.7,24.7
1994-07-10,-5.0,156.0,-1.3,-0.6,82.7,27.12
1991-07-21,-4.99,165.0,-2.7,0.9,76.2,28.06
1991-04-12,-5.01,-140.0,-4.0,-2.5,85.2,27.34
1981-07-15,-0.02,-94.94,-2.7,1.5,84.4,20.84
1994-07-15,0.0,156.0,3.7,4.6,80.9,26.52
1995-05-18,-1.99,-179.9,-3.7,-2.7,72.1,28.83
1988-10-08,5.03,-140.0,-2.4,6.1,83.6,26.12
1996-05-18,-1.98,-155.0,-6.1,-2.3,81.3,27.23
1989-04-23,5.0,165.0,-4.6,1.5,81.3,27.53
1986-07-13,-8.04,-109.94,-6.1,3.3,79.3,24.84
1993-02-27,-0.04,-95.0,-1.0,1.3,86.4,25.42
1996-09-26,0.0,-140.0,-5.1,-1.2,83.4,24.36
1994-08-26,7.99,-179.9,-2.9,-3.5,78.7,28.81
1992-08-07,2.0,-155.0,-7.4,2.2,76.0,26.81
1994-07-16,2.03,137.0,-5.1,0.3,79.2,28.34
1994-12-01,8.13,-124.94,-0.2,2.7,88.6,26.52
1987-12-24,-0.06,-109.9,-4.4,2.8,84.9,24.55
1993-12-08,2.0,-155.1,-7.1,0.2,75.7,27.45
1991-11-26,-0.01,-169.5,-0.6,-1.6,87.1,26.7
1996-08-13,4.97,-109.94,-3.3,3.2,76.5,24.31
1990-04-05,-0.23,-124.44,-2.7,2.8,83.7,26.5
1994-10-03,5.08,-124.94,-2.7,4.9,73.2,26.06
1995-06-22,8.02,165.0,-6.1,-1.9,83.9,28.95
1995-07-29,-4.99,-95.2,-7.2,3.4,80.8,22.34
1993-12-12,-8.01,-125.0,-7.9,0.3,78.4,26.23
1990-11-12,-5.03,165.0,2.7,-0.4,81.6,26.95
1991-04-29,-0.01,-109.94,-1.0,2.3,78.9,26.45
1992-09-25,2.0,-170.0,-4.6,-0.6,75.4,27.97
1992-08-16,-2.01,-154.9,-7.9,0.1,85.7,27.08
1989-06-23,2.0,-110.1,-4.9,6.1,88.3,25.52
1995-08-02,2.0,-179.9,-7.9,-2.0,72.6,28.3
1988-09-07,-1.99,-140.0,-4.4,0.9,80.1,24.03
1993-05-29,-7.97,-125.0,-8.1,1.3,85.2,27.98
1993-01-17,1.98,-170.0,-6.9,-1.2,76.6,28.36
1992-01-03,1.99,-140.4,-6.5,1.4,74.2,27.64
1988-07-16,-5.05,-109.8,-6.0,3.4,79.7,23.56
1989-08-05,5.0,165.0,3.0,-2.0,83.2,26.39
1994-06-08,-8.01,-109.94,-7.7,2.4,75.7,26.8
1988-11-10,5.0,165.0,-4.7,1.6,86.7,27.61
1993-03-20,7.99,165.0,-4.7,-3.1,83.6,26.98
1992-12-18,-7.98,165.0,-4.1,1.3,85.2,27.72
1996-12-15,-5.01,-95.06,-6.0,3.4,78.7,22.16
1989-03-03,-0.02,165.0,-2.5,-0.5,84.0,27.27
1993-09-02,-0.01,-124.4,-2.5,2.3,90.2,23.48
1996-07-27,2.0,165.0,-1.0,2.6,73.4,28.08
1996-11-15,9.0,-140.2,-4.1,-2.4,88.6,24.9
1994-08-13,-4.99,-179.9,-2.0,-1.5,85.8,27.55
1986-04-17,-0.02,-140.0,-6.2,0.0,79.2,26.44
1991-10-04,1.98,-155.0,-4.2,1.0,78.9,27.69
1994-09-24,-0.03,-170.0,1.9,5.8,74.8,28.77
1988-12-20,-0.07,-110.0,-0.3,0.5,76.5,19.9
1995-05-11,-5.0,-170.0,-4.7,-2.2,71.4,28.98
1994-02-20,4.95,147.0,4.3,-3.8,90.8,26.44
1992-09-25,-8.0,-170.0,-3.4,-0.8,79.3,28.7
1996-01-25,-2.16,-170.0,-7.6,-0.8,76.1,27.3
1995-05-25,8.05,-125.0,-0.8,-0.6,77.3,27.56
1993-02-19,0.01,-155.0,-5.8,-0.2,81.8,26.38
1994-01-24,-1.98,156.0,4.9,-2.7,89.1,28.19
1992-05-28,-4.99,-110.0,-7.0,1.5,75.0,27.4
1994-01-02,-2.04,-139.9,-7.1,-1.5,83.8,25.9
1996-12-24,-8.29,-155.0,-8.2,-5.4,75.1,28.34
1993-11-14,5.06,-125.0,-4.5,3.5,79.3,26.44
1995-01-16,2.0,147.0,-1.0,-1.5,81.8,28.28
1996-11-16,-8.0,-170.0,0.3,-0.4,84.8,27.03
1996-07-04,5.32,-124.9,-0.9,2.5,76.1,26.81
1991-04-09,6.98,-140.0,-4.2,2.2,83.2,27.17
1993-10-02,-4.98,-179.9,-4.5,-1.5,73.7,29.47
1995-06-17,-2.1,-124.9,-6.3,0.0,78.9,26.69
1985-07-12,0.05,-139.9,-7.9,1.1,84.1,25.94
1994-03-05,-2.01,-140.0,-8.1,-1.8,83.4,26.33
1992-11-29,-5.01,-170.0,-1.0,-2.0,82.0,28.08
1991-08-01,5.01,-154.9,-5.2,-0.7,81.3,28.66
1991-11-24,-4.98,156.0,-4.8,0.9,87.5,28.72
1993-11-22,-4.98,-110.0,-6.5,2.2,82.7,24.38
1990-03-22,-0.02,165.0,-4.9,-1.1,84.0,29.19
1996-08-28,0.01,-179.9,-6.5,-0.6,78.1,27.47
1991-09-09,-7.99,165.0,2.4,-1.9,87.9,26.67
1993-08-08,-0.01,157.5,0.8,6.8,85.2,27.7
1995-05-29,-1.99,-179.9,-5.3,-1.3,72.5,28.39
1990-06-23,8.01,165.0,-2.6,0.0,78.8,27.53
1994-10-02,2.0,165.0,3.5,-0.5,85.7,27.02
1995-12-13,0.0,-179.9,-3.5,-1.5,75.2,27.06
1993-02-08,2.0,-155.0,-7.1,-0.9,82.4,26.58
1994-02-22,-2.02,-124.9,-7.4,-1.1,92.3,25.77
1988-01-10,-5.01,165.0,7.0,-0.8,82.4,28.52
1988-12-09,-0.08,-110.0,-2.8,0.7,76.5,19.53
1992-12-19,-4.97,-140.0,-5.5,-3.3,78.5,26.34
1985-12-13,5.06,-110.0,-9.7,-0.1,79.7,24.95
1994-10-04,0.0,-155.0,-2.1,-0.5,71.5,27.2
1992-11-11,-1.97,-140.0,-5.5,-3.2,89.8,24.58
1994-01-03,-8.01,-179.9,-2.5,0.3,77.8,29.27
1995-09-18,-4.98,-95.2,-4.1,2.6,84.3,21.0
1996-01-24,-7.97,-179.9,-3.5,-4.5,71.9,28.81
1993-07-12,0.38,170.5,-2.4,-1.2,88.3,27.66
1994-09-09,0.0,156.0,5.2,3.6,87.1,27.36
1995-10-30,-1.98,-155.0,-6.5,-0.8,79.7,26.19
1995-08-30,6.72,137.6,-1.5,2.8,89.0,27.88
1996-11-16,2.01,165.0,1.6,-0.7,66.8,28.31
1989-10-04,2.09,-110.4,-2.2,5.3,84.0,23.02
1990-08-10,-2.04,-140.1,-7.2,-0.5,76.7,25.47
1996-04-22,-0.41,-95.8,-1.6,1.1,92.4,23.16
1993-06-12,8.04,165.1,-8.1,-1.5,86.8,27.1
1987-04-19,-2.02,-109.94,-4.9,6.6,78.5,27.6
1992-05-20,5.02,-140.0,-5.0,-3.4,81.3,28.61
1994-02-05,5.03,165.0,-2.4,-3.0,83.2,27.05
1992-01-21,-4.99,-110.0,-6.6,2.5,78.1,25.86
1996-10-03,-4.99,-170.0,-4.2,1.7,74.5,28.05
1996-11-12,0.03,147.0,-5.3,4.7,83.2,28.11
1992-03-24,-2.0,156.0,-3.2,-1.1,78.5,27.62
1994-10-17,-4.98,-124.9,-4.3,2.8,80.3,25.62
1996-11-01,-8.28,-155.0,-5.1,-3.0,77.1,27.52
1993-10-29,2.0,-179.9,-5.8,-1.1,82.4,28.62
1996-02-23,-0.26,-124.4,-4.1,0.0,87.6,24.48
1995-08-22,1.99,-140.0,-8.5,1.1,82.1,26.1
1992-11-22,8.99,-140.2,-4.2,-0.2,85.9,26.23
1994-10-22,-2.06,-171.2,-3.7,3.7,69.6,29.58
1992-08-28,-5.01,-155.0,-6.2,-3.8,73.4,27.7
1993-10-28,9.0,-140.2,1.8,5.1,79.9,27.23
1991-11-26,8.0,165.0,-3.7,-2.7,76.2,27.94
1993-12-30,-2.0,-140.0,-6.6,0.9,88.6,25.5
1996-01-10,4.96,147.0,-1.1,0.3,84.1,27.27
1989-08-08,8.98,-140.2,-6.8,5.7,81.3,26.27
1995-04-24,1.98,-95.0,-4.6,3.7,85.4,24.56
1992-04-26,0.0,-110.0,-0.2,0.8,85.5,27.31
1993-07-17,-7.97,-125.0,-4.9,-0.4,80.0,24.64
1995-12-20,1.99,147.0,-2.4,-2.1,75.9,28.77
1994-11-17,-4.98,-155.0,-2.7,-1.5,79.8,27.8
1995-12-20,4.97,147.0,-2.4,-2.1,82.0,28.38
1994-08-16,8.04,165.1,-3.1,-0.8,79.2,29.03
1995-08-05,-4.97,-125.0,-9.1,-0.4,80.5,25.73
1996-01-26,2.0,-179.9,-5.1,1.2,80.4,27.02
1992-04-25,-2.02,-110.0,-1.0,0.9,89.3,27.2
1990-03-19,-0.22,-124.44,-3.9,1.8,81.9,26.42
